135,179,9
176,219,11
219,176,11
219,110,11
176,220,11
1,223,17
60,1,17
60,7,17
39,2,18
202,176,11
176,202,11
60,224,14
1,225,11
225,1,11
225,209,11
29,1,14
29,219,11
219,29,11
1,132,11
1,227,11
227,1,11
60,228,11
225,45,11
60,214,12
199,185,11
185,199,11
60,230,11
60,231,11
231,60,11
7,232,13
1,104,11
104,1,12
33,1,18
62,149,11
29,171,11
206,233,11
233,206,11
232,7,12
60,208,13
208,60,13
206,234,11
234,206,11
235,7,15
222,7,12
104,202,13
202,104,13
202,236,11
236,202,11
202,237,11
237,202,20
149,238,11
238,149,11
39,239,11
239,64,11
239,39,11
202,135,12
135,202,12
2,7,15
2,60,15
2,62,18
2,77,12
7,2,15
7,39,15
7,41,15
7,21,15
7,72,12
7,62,16
208,62,11
206,240,11
240,206,12
62,208,11
231,241,11
39,143,12
143,39,12
241,231,11
60,242,16
242,60,16
135,2,11
204,7,11
1,64,13
64,1,13
202,244,11
244,60,12
202,56,11
56,202,11
164,60,15
60,164,15
204,80,11
56,114,11
149,80,15
1,245,11
241,80,13
35,246,11
246,35,11
1,247,11
247,1,11
80,241,13
80,64,11
80,204,11
80,149,15
80,81,18
228,60,12
72,21,11
35,248,12
248,35,12
244,245,12
245,244,12
245,250,11
250,245,11
60,251,11
60,250,13
250,60,13
7,175,12
166,206,11
206,166,11
60,244,14
166,158,11
215,249,11
249,215,11
60,243,15
243,60,16
60,252,11
252,60,11
253,95,11
143,7,15
7,143,14
1,234,11
234,1,11
251,245,11
245,251,11
60,88,12
88,60,14
88,104,13
104,88,13
60,255,11
255,60,11
29,251,12
166,7,13
251,29,12
251,60,15
251,1,15
251,202,15
1,251,12
164,163,11
206,256,11
256,206,11
60,257,20
6,258,11
258,6,11
64,219,11
258,259,11
259,258,12
1,260,11
7,260,14
1,261,11
261,1,11
202,158,11
256,153,11
202,240,12
240,202,12
244,113,11
244,114,11
207,262,11
262,207,11
23,263,12
60,264,14
60,265,14
265,60,14
149,266,11
266,149,11
35,267,11
267,35,11
202,141,11
141,202,11
6,268,13
266,60,15
229,215,11
215,229,11
141,41,11
242,141,11
141,242,11
215,221,12
268,6,13
221,215,12
221,269,11
269,221,11
269,3,11
41,141,11
60,269,11
153,7,11
249,167,11
221,171,11
1,109,11
202,230,11
171,221,11
171,235,12
235,171,11
64,7,13
177,1,14
60,77,14
149,25,20
1,271,11
271,1,11
221,272,11
272,221,11
202,153,14
60,261,12
261,60,12
60,273,12
23,231,11
7,243,14
230,202,12
144,78,15
144,153,11
269,7,11
7,269,11
1,274,11
274,1,11
141,1,12
1,141,11
141,273,11
141,275,11
60,276,13
276,60,13
141,256,11
270,277,11
256,141,11
277,270,11
202,127,11
167,249,11
275,141,11
221,202,14
202,221,14
221,64,11
206,221,11
221,206,11
273,60,13
60,279,12
219,64,15
219,109,11
219,21,15
279,60,18
202,278,13
278,202,13
206,29,11
29,206,11
280,281,11
206,282,11
242,274,11
282,206,11
283,284,20
7,240,12
7,285,11
202,286,11
286,202,11
256,287,11
287,256,11
202,288,11
288,202,11
257,265,14
257,242,15
257,104,15
257,60,15
202,134,12
134,202,11
37,219,12
219,37,12
290,215,11
215,290,11
284,283,20
245,291,11
291,245,11
292,202,11
217,149,11
149,217,11
224,257,14
224,60,15
224,144,11
144,224,11
224,171,11
171,224,11
135,293,11
21,60,15
199,104,11
7,294,11
294,7,11
293,204,11
204,293,11
231,28,11
274,295,12
295,274,12
202,292,11
249,64,11
230,101,12
1,296,11
64,249,11
229,297,11
297,229,11
4,282,12
282,4,12
298,299,11
299,298,11
257,29,15
271,202,11
202,271,11
272,7,12
7,272,12
37,301,11
301,37,11
60,299,12
299,60,13
29,302,11
135,303,11
303,135,11
64,301,11
301,64,11
214,60,13
29,304,11
304,29,11
7,254,11
254,7,11
17,254,11
7,135,12
284,21,11
282,305,11
305,282,11
282,306,11
306,282,11
60,229,12
229,60,12
144,282,11
282,144,11
206,307,11
39,308,12
307,206,11
1,180,11
180,1,11
235,20,11
29,198,11
198,29,11
198,60,12
29,274,12
280,29,11
274,29,12
29,280,11
202,206,13
206,202,13
274,204,11
204,274,11
204,186,12
186,204,12
7,266,12
60,223,17
257,279,14
15,167,11
167,15,11
171,309,11
309,171,11
310,282,11
257,274,15
28,231,11
202,204,12
204,202,12
21,308,16
1,311,11
311,1,11
1,312,11
312,1,11
60,312,14
312,60,12
206,273,12
273,206,12
304,93,11
93,304,11
93,62,13
312,221,11
21,93,18
93,21,18
7,314,12
257,314,14
7,249,11
314,257,14
274,108,11
254,17,12
41,233,12
45,313,11
45,315,11
60,202,13
64,316,11
316,64,11
316,274,11
64,317,11
317,64,11
45,318,11
318,45,11
319,284,11
76,110,13
257,275,14
312,62,11
62,312,11
313,45,20
284,319,11
320,60,11
240,7,14
214,221,11
221,214,11
108,7,11
7,108,11
202,322,11
322,202,11
314,7,14
249,323,11
323,249,11
215,324,11
7,219,11
219,7,12
7,228,11
228,7,11
324,215,11
62,304,11
304,62,11
62,325,11
62,202,12
202,62,14
7,326,11
326,7,11
62,285,11
285,62,11
57,7,18
321,274,12
274,321,12
274,327,11
327,274,11
29,328,11
328,29,11
322,329,11
329,322,11
199,219,11
313,135,11
321,202,13
202,321,13
239,28,11
7,296,14
257,334,13
257,338,15
321,345,11
345,321,11
345,346,11
202,289,12
289,202,12
29,347,11
29,186,11
186,29,11
296,7,15
308,39,14
308,21,13
308,1,13
214,202,11
202,214,11
101,315,0
257,268,16
249,349,11
349,249,15
257,283,13
340,60,16
257,336,13
35,251,11
251,35,11
239,219,11
219,239,11
266,350,12
350,266,12
7,4,14
60,340,11
60,21,11
324,204,11
346,345,11
321,215,11
215,321,11
62,293,13
293,62,13
202,7,15
202,251,12
352,4,11
7,202,14
353,144,11
144,353,11
7,354,11
354,7,11
64,353,11
141,285,11
350,353,12
353,350,12
135,355,11
355,135,11
202,356,11
356,202,11
310,7,15
41,357,12
285,141,11
324,202,11
202,324,11
304,1,11
353,304,11
304,353,11
257,359,15
257,21,15
346,257,11
204,324,11
60,254,13
339,60,13
1,139,12
139,202,11
202,139,11
139,1,12
219,359,11
359,257,13
257,244,15
359,60,13
270,135,11
135,270,11
37,93,12
285,360,13
285,7,12
7,134,13
288,307,11
202,4,17
324,1,11
1,324,11
144,366,11
249,367,11
367,249,11
7,368,11
368,7,11
254,60,13
39,298,13
298,39,13
325,62,12
358,7,13
358,202,13
202,358,13
228,293,11
249,62,11
62,249,11
356,370,11
370,356,11
249,371,11
371,249,11
356,1,11
1,356,11
372,257,15
41,257,12
372,41,11
41,372,11
293,296,15
202,363,13
363,202,14
257,295,14
41,265,11
265,41,11
7,142,13
149,17,12
17,149,12
17,375,12
17,7,14
29,62,12
62,29,11
33,325,11
325,33,11
339,257,14
202,377,11
377,202,11
33,202,11
202,33,11
41,201,11
374,35,11
257,284,14
366,346,11
346,366,11
366,144,11
215,378,11
378,215,11
322,379,11
379,322,11
372,380,11
380,372,11
6,219,14
219,6,12
219,375,12
273,141,12
285,60,11
60,285,11
360,285,13
309,382,11
382,309,11
248,383,11
383,248,11
178,384,11
384,178,11
372,385,11
385,372,11
134,7,13
386,348,11
348,386,11
353,386,11
386,353,11
386,387,11
387,386,11
383,339,11
339,383,11
148,388,11
380,186,11
186,380,11
346,171,11
143,380,11
380,143,11
134,389,11
389,134,11
134,390,11
390,134,11
390,391,11
391,390,11
257,392,15
4,202,18
4,125,12
125,4,12
330,7,20
143,351,11
351,143,11
393,7,11
393,342,11
342,393,11
7,393,11
342,395,20
266,233,12
77,396,11
396,77,11
357,266,12
249,393,11
357,347,12
393,249,11
257,397,15
77,20,13
77,308,11
7,159,11
156,353,11
353,156,11
346,399,11
4,19,16
399,346,11
347,202,11
257,400,15
400,257,15
57,401,11
401,57,11
401,402,11
171,346,12
402,401,11
393,387,12
387,393,12
393,347,11
347,393,11
80,403,11
403,80,11
288,404,11
404,288,11
215,288,11
288,215,11
401,230,12
230,401,12
347,405,11
405,347,11
345,7,11
7,345,12
235,348,11
348,235,11
235,406,11
406,235,11
64,407,11
393,408,11
408,393,12
4,2,16
155,7,15
7,155,14
198,230,15
293,7,12
353,409,11
409,353,11
410,198,12
410,7,11
410,320,13
410,201,20
312,409,11
409,312,11
198,330,13
330,198,13
198,411,11
411,198,11
257,177,14
198,412,11
412,198,11
198,2,18
2,198,15
320,410,11
298,412,13
412,298,13
257,414,14
257,415,15
414,60,15
202,347,12
1,51,11
412,392,11
1,384,11
384,1,11
392,412,11
239,37,11
37,239,11
7,418,12
396,392,11
418,7,12
392,396,11
1,399,11
399,1,11
418,104,12
149,64,12
104,418,12
257,340,16
236,152,11
320,142,11
142,320,11
356,104,12
104,356,13
215,404,11
404,215,11
259,219,11
219,259,11
300,64,11
64,300,11
270,421,11
421,270,11
405,423,11
423,405,11
257,372,16
333,257,14
387,401,13
401,387,13
330,80,13
80,330,13
257,341,14
104,427,13
427,104,11
353,202,13
202,353,13
144,7,11
7,144,11
350,347,13
256,428,11
428,256,11
143,35,13
283,428,11
350,77,11
77,256,11
256,77,11
428,283,11
77,350,11
7,429,11
429,7,11
77,125,11
125,77,12
256,402,11
402,256,11
371,35,12
347,350,13
257,332,13
394,430,11
257,339,14
366,410,0
366,432,11
432,410,0
423,421,11
421,423,11
239,15,12
386,377,11
383,423,11
423,383,11
423,387,11
387,423,11
270,7,14
353,433,11
433,353,12
257,297,14
215,434,11
45,435,11
435,45,11
433,421,11
421,433,12
286,80,11
80,286,11
404,166,11
166,404,11
405,433,11
433,405,11
433,404,12
404,433,12
7,293,12
7,410,9
257,322,14
198,288,11
178,181,12
433,436,11
436,433,11
288,198,11
181,178,12
202,301,14
430,394,11
301,202,14
393,203,11
203,393,11
301,437,11
437,301,11
1,438,11
438,1,11
434,215,11
7,270,15
15,297,12
203,439,11
439,203,11
404,51,11
404,308,11
308,404,11
439,184,11
257,105,16
441,60,11
1,442,11
320,443,12
442,1,11
440,444,11
443,320,12
444,440,11
180,445,11
445,180,13
257,310,14
443,410,0
399,408,11
408,399,11
325,353,11
353,325,11
298,446,11
446,298,11
1,144,15
144,1,15
214,443,12
257,309,13
443,214,12
378,203,11
352,296,12
219,1,20
219,446,12
7,365,11
365,7,11
446,219,12
310,25,11
363,25,12
1,219,13
436,448,11
448,436,11
202,310,11
7,449,11
449,7,11
310,202,11
1,47,13
257,431,14
397,278,18
397,62,13
397,3,13
397,257,15
320,1,13
1,320,13
304,322,11
322,304,11
297,15,12
322,35,11
363,450,11
450,363,11
254,296,12
203,378,12
206,198,11
198,285,12
285,198,11
51,451,20
451,51,20
451,452,11
452,451,11
51,453,11
51,1,11
384,51,15
453,51,11
453,454,11
257,41,14
198,455,11
443,456,12
35,322,11
35,143,13
35,374,11
35,353,11
198,457,11
457,198,11
198,421,11
421,198,11
198,416,11
353,198,11
198,353,11
416,198,11
346,458,11
458,346,11
443,459,11
456,443,12
459,443,11
459,378,11
375,460,11
460,375,13
460,7,11
460,235,11
460,439,11
438,464,11
464,438,11
408,465,11
405,256,11
256,405,11
4,466,11
465,408,11
427,441,12
441,427,12
408,144,12
144,408,12
466,4,11
441,345,12
345,441,12
467,21,11
21,467,11
467,468,11
467,463,11
1,464,11
7,460,12
408,469,11
464,1,11
35,464,11
468,134,11
134,468,11
469,408,11
463,467,7
463,468,11
468,463,11
432,274,15
463,462,12
462,463,12
408,470,11
470,408,11
464,35,11
45,62,15
257,312,14
423,468,11
468,423,11
468,467,7
51,404,11
51,384,15
412,471,11
471,412,11
350,472,11
202,441,11
441,202,11
1,431,11
431,1,11
472,350,11
7,473,11
427,467,0
473,7,12
257,369,14
463,425,11
425,463,11
235,455,12
455,235,12
257,417,14
459,475,11
401,476,11
248,197,11
401,383,12
383,401,11
468,386,11
386,468,11
249,7,15
257,264,15
405,477,11
256,469,12
469,256,12
406,257,11
425,478,11
393,405,11
405,393,11
478,425,11
424,7,12
7,424,12
393,479,11
479,393,11
409,148,11
148,409,11
257,376,16
257,373,14
477,405,11
479,477,11
477,479,11
257,269,15
257,420,16
144,401,13
435,480,11
480,435,11
322,479,12
479,322,12
401,144,13
398,346,15
224,462,12
346,398,15
7,310,9
7,481,11
481,7,12
394,393,13
393,394,13
257,250,15
257,214,15
423,4,11
405,198,11
322,310,0
454,453,11
454,101,11
408,454,12
454,408,11
383,482,11
482,383,11
64,186,11
186,64,11
378,7,11
7,378,11
462,483,12
421,472,11
399,484,11
484,399,11
408,387,11
387,408,11
6,198,12
387,472,11
484,228,11
228,484,11
383,348,11
348,383,11
304,485,11
485,304,11
1,486,11
486,1,20
383,487,11
202,60,15
468,488,11
488,468,11
468,489,11
489,468,11
21,490,18
412,77,11
77,412,11
64,256,11
256,64,11
489,132,11
132,489,11
1,416,11
64,104,20
416,1,11
350,489,12
489,350,12
350,492,12
492,350,12
132,202,12
202,132,12
198,472,12
144,57,11
57,144,11
472,198,11
472,399,11
472,412,12
387,493,11
440,7,12
493,387,11
7,440,12
132,7,20
494,386,11
386,494,11
7,489,11
489,7,11
7,447,13
171,493,11
493,171,11
447,7,14
455,4,12
198,443,12
443,198,12
64,492,11
484,280,12
280,484,11
280,495,11
495,280,11
280,443,12
443,280,12
476,425,11
425,476,11
427,163,11
476,401,11
163,164,11
163,427,11
425,181,11
462,496,11
7,383,11
383,7,11
383,497,11
497,383,11
202,447,15
111,499,20
499,111,20
111,104,14
36,500,11
198,499,11
499,198,12
447,202,15
104,499,14
104,111,14
104,296,15
104,64,15
144,484,11
484,144,11
104,462,12
500,36,11
500,274,11
494,476,11
476,494,11
35,458,11
458,35,11
443,501,12
501,443,12
490,21,18
490,104,11
476,472,11
494,472,0
427,463,0
399,472,4
425,472,0
280,502,11
502,280,11
64,288,11
64,491,12
491,64,12
288,64,11
163,318,11
318,163,11
64,503,11
427,503,11
503,64,11
503,427,11
29,270,11
270,29,11
359,504,11
1,505,11
505,1,11
156,25,11
491,411,11
411,491,11
7,472,9
21,506,11
455,15,12
15,455,11
506,21,11
455,198,11
4,455,12
7,498,12
498,7,12
171,384,12
384,171,12
416,384,11
384,416,12
384,396,12
396,384,12
261,507,11
507,261,11
478,490,14
331,508,11
508,331,11
35,472,9
481,472,7
387,270,11
444,472,9
270,387,11
1,421,12
421,1,12
141,497,11
455,2,11
2,455,11
1,80,12
401,2,15
2,401,12
497,141,11
64,441,11
441,64,11
141,37,12
37,141,12
215,441,11
493,488,11
441,215,11
488,493,11
490,478,13
178,399,12
399,178,12
159,7,14
1,29,14
509,423,11
509,510,11
1,511,11
511,1,11
510,512,11
512,510,11
509,512,11
512,509,11
512,513,11
513,512,11
7,386,12
509,513,11
386,7,12
513,509,11
510,509,11
491,514,11
514,491,11
171,310,0
484,310,0
353,310,0
178,57,11
441,462,13
462,441,13
178,515,11
515,178,11
29,476,11
476,29,11
1,494,11
494,1,11
394,516,11
516,394,11
476,517,11
517,476,11
394,494,15
494,394,15
257,224,15
257,320,13
257,328,14
257,217,15
257,422,15
257,218,15
257,342,14
257,408,14
64,518,11
518,64,11
257,351,14
257,337,15
257,348,13
257,519,14
519,60,14
484,520,11
520,484,20
257,381,14
266,475,13
228,521,11
521,228,11
257,362,14
144,202,18
202,144,18
383,203,11
203,383,11
521,522,11
203,399,11
522,521,11
29,523,11
408,405,12
405,408,13
359,219,12
408,171,11
171,408,11
186,476,11
491,452,11
452,491,11
359,524,11
524,359,11
283,518,11
518,283,11
7,494,14
494,7,14
150,198,11
257,377,14
198,150,11
383,517,11
7,222,13
517,383,11
257,346,14
491,167,11
167,491,11
257,364,14
257,331,15
257,413,15
372,525,11
525,372,11
521,256,11
256,521,11
257,361,14
150,520,11
270,396,11
396,270,11
396,526,11
526,396,11
23,527,12
527,23,12
514,219,11
526,144,11
484,472,0
412,472,0
300,529,20
529,300,20
476,186,11
476,530,11
530,476,11
215,202,16
202,215,16
298,531,11
256,515,11
515,256,11
488,532,11
532,488,11
530,166,11
166,530,11
166,256,11
166,532,11
256,166,12
532,166,12
514,533,11
533,514,11
491,512,0
495,532,11
532,495,11
491,534,11
384,534,11
534,384,11
1,534,15
530,484,11
530,518,11
518,530,11
484,530,11
219,514,12
405,171,11
171,405,11
491,171,11
171,491,11
447,535,12
4,352,12
427,517,11
517,427,11
534,536,11
144,526,11
536,534,15
534,523,11
389,523,11
523,389,11
427,25,9
1,537,11
536,523,11
523,536,11
526,484,11
484,526,12
64,487,11
7,538,11
531,298,11
383,64,12
64,477,11
64,383,11
501,534,11
534,501,11
491,427,11
427,491,11
538,64,11
538,7,11
514,538,11
538,514,11
257,254,15
257,278,15
257,234,15
257,228,15
257,229,15
257,276,14
520,150,11
399,539,11
257,425,16
257,365,14
257,360,14
77,60,14
21,77,15
77,21,15
521,29,12
535,212,11
375,540,11
475,266,13
475,459,11
64,541,11
541,64,11
270,416,12
416,270,12
488,508,11
508,488,11
532,152,11
257,256,15
273,465,11
465,273,11
164,478,11
384,476,11
476,384,11
441,539,11
539,399,11
539,441,11
419,520,11
520,419,12
520,539,11
480,542,13
257,335,15
491,543,11
543,491,11
198,544,11
544,198,11
523,545,11
203,7,13
7,203,13
520,546,11
542,480,13
542,547,12
547,542,13
7,120,15
530,387,11
405,548,11
548,405,11
446,309,12
446,522,12
309,446,12
520,549,11
549,520,11
387,530,11
548,7,12
257,426,14
535,447,16
202,550,11
550,202,11
550,462,11
550,134,11
480,7,12
7,480,11
7,547,12
547,7,12
547,394,12
257,406,13
394,547,11
37,77,11
77,37,11
496,62,11
464,552,11
552,464,12
7,322,14
322,7,14
254,553,12
396,520,11
520,396,11
215,198,12
198,215,11
378,198,11
257,273,16
198,378,11
502,526,13
526,502,13
198,224,11
224,198,11
171,198,12
198,171,12
554,502,12
350,64,12
64,350,11
554,547,12
547,554,12
350,520,11
520,350,11
520,555,11
555,520,11
257,441,14
520,556,11
556,520,11
386,198,11
198,501,11
198,386,11
501,198,11
394,557,11
557,394,12
202,488,11
488,202,11
88,558,12
476,520,11
520,476,11
198,394,11
394,198,11
468,437,11
198,559,11
559,198,11
394,560,11
560,394,11
468,295,11
468,561,12
561,468,12
200,533,11
533,424,11
295,468,13
257,246,15
539,520,11
424,533,11
491,249,11
468,144,11
144,468,11
249,491,13
558,88,12
558,443,12
530,200,11
200,530,11
530,262,12
262,530,12
547,262,12
262,547,12
533,200,11
520,262,11
262,520,11
262,562,11
562,262,11
198,262,11
262,198,11
159,288,11
288,159,11
480,495,12
495,480,11
479,353,11
1,563,11
563,564,11
564,563,11
565,566,11
566,565,11
64,551,11
550,469,11
469,550,11
1,567,11
567,1,11
64,488,11
1,569,11
569,1,11
488,64,11
249,198,11
198,249,11
563,570,11
570,563,11
571,570,20
570,571,20
415,572,11
198,399,12
399,198,12
283,508,11
508,283,11
167,64,11
64,167,11
144,393,11
393,144,11
186,269,12
269,186,12
350,547,12
547,350,12
163,408,11
573,570,11
573,571,11
570,573,11
496,499,11
159,273,11
273,159,11
443,575,12
575,443,14
462,474,12
462,577,11
474,462,12
405,578,12
578,222,11
578,405,12
578,443,11
443,578,11
1,215,11
215,1,11
488,562,11
562,488,11
480,159,11
159,480,11
230,198,15
528,35,13
159,580,11
580,159,12
159,581,11
581,159,20
361,508,11
508,361,11
144,283,11
7,68,13
68,7,12
7,88,15
396,283,11
283,396,11
273,582,11
581,583,11
7,584,11
584,7,11
480,357,11
488,480,11
480,488,11
202,480,11
480,202,12
585,159,11
399,542,11
387,198,11
542,399,12
198,387,11
198,586,11
533,587,11
587,533,11
405,589,11
589,405,11
224,590,11
590,224,11
530,533,12
383,268,12
13,518,11
518,13,11
222,578,11
222,372,11
372,222,11
501,592,11
222,276,11
276,222,11
163,476,11
476,163,11
7,551,12
1,579,11
159,585,12
202,219,13
443,558,12
219,558,12
219,202,13
257,343,14
171,7,14
7,171,14
13,594,11
594,13,11
427,595,11
595,427,11
202,594,9
384,596,11
596,384,11
497,597,11
597,497,11
588,587,20
563,598,11
598,563,11
598,564,11
598,599,11
599,598,11
587,588,15
468,495,11
495,468,11
159,600,11
600,159,11
159,601,11
601,159,11
159,602,11
602,159,20
